seed,model,N,M,USW,EF violations,CPU time,elapsed time,EF1,fPO
6,3ag,3,40,111.0,0,0.001180000000000181,0.0011826660000000544,True,True
6,ILP,3,40,107.0,0,0.03210999999999986,0.024317166999999973,True,True
7,3ag,3,40,131.0,0,0.0013019999999999143,0.0013044170000000577,True,True
7,ILP,3,40,130.0,0,0.0226090000000001,0.02021391699999997,True,True
8,3ag,3,40,123.0,0,0.0012680000000000469,0.001269374999999906,True,True
8,ILP,3,40,123.0,0,0.03923199999999971,0.024737082999999993,True,True
9,3ag,3,40,99.0,0,0.0011120000000000019,0.001117625000000011,True,True
9,ILP,3,40,94.0,0,0.020169000000000104,0.020723875000000058,True,True
0,3ag,3,50,130.0,0,0.0033039999999999736,0.0033819580000000737,True,True
0,ILP,3,50,128.0,0,0.060543000000000013,0.040864416000000015,True,True
1,3ag,3,50,140.0,0,0.0021689999999998655,0.00217058399999992,True,True
1,ILP,3,50,140.0,0,0.024988999999999706,0.025091625000000173,True,True
2,3ag,3,50,143.0,0,0.002110999999999308,0.0021129170000000475,True,True
2,ILP,3,50,142.0,0,0.045870999999999995,0.033176834000000044,True,True
3,3ag,3,50,115.0,0,0.0016119999999997248,0.0016129580000001642,True,True
3,ILP,3,50,113.0,0,0.025180000000000646,0.025222332999999875,True,True
4,3ag,3,50,160.0,0,0.0015320000000000888,0.0015332909999998812,True,True
4,ILP,3,50,155.0,0,0.24764199999999992,0.08268904199999993,True,True
5,3ag,3,50,122.0,0,0.0016540000000002664,0.0016566250000000782,True,True
5,ILP,3,50,122.0,0,0.024351000000000234,0.02441691700000015,True,True
6,3ag,3,50,137.0,0,0.0015000000000000568,0.0015025829999999463,True,True
6,ILP,3,50,134.0,0,0.07065300000000008,0.037978166000000035,True,True
7,3ag,3,50,150.0,0,0.0017979999999999663,0.001804874999999928,True,True
7,ILP,3,50,147.0,0,0.03879599999999961,0.02904641600000013,True,True
8,3ag,3,50,152.0,0,0.00187200000000054,0.0018794999999998119,True,True
8,ILP,3,50,152.0,0,0.05722000000000005,0.036129124999999984,True,True
9,3ag,3,50,123.0,0,0.001808000000000476,0.001820458999999941,True,True
9,ILP,3,50,119.0,0,0.03521199999999958,0.03289091599999994,True,True
0,3ag,3,60,168.0,0,0.002098999999999407,0.0021004170000000766,True,True
0,ILP,3,60,164.0,0,0.061506999999999756,0.040447124999999806,True,True
1,3ag,3,60,159.0,0,0.002526999999999724,0.002527166999999775,True,True
1,ILP,3,60,159.0,0,0.05254799999999982,0.036521000000000026,True,True
2,3ag,3,60,171.0,0,0.001974999999999838,0.0019779999999998132,True,True
2,ILP,3,60,170.0,0,0.11982599999999977,0.0565165839999997,True,True
3,3ag,3,60,149.0,0,0.0025519999999996656,0.002558249999999873,True,True
3,ILP,3,60,148.0,0,0.05271999999999988,0.038903083000000116,True,True
4,3ag,3,60,189.0,0,0.0021599999999999397,0.002161834000000251,True,True
4,ILP,3,60,183.0,0,0.1286839999999998,0.05792033299999977,True,True
5,3ag,3,60,149.0,0,0.002123000000000097,0.0021264160000002974,True,True
5,ILP,3,60,148.0,0,0.03777399999999975,0.034524957999999994,True,True
6,3ag,3,60,160.0,0,0.0017360000000001818,0.0017378340000000492,True,True
6,ILP,3,60,159.0,0,0.05632799999999971,0.04077179200000014,True,True
7,3ag,3,60,165.0,0,0.002062999999999704,0.0020638750000001593,True,True
7,ILP,3,60,162.0,0,0.05121299999999973,0.037393250000000045,True,True
8,3ag,3,60,181.0,0,0.002152000000000598,0.0021530830000000556,True,True
8,ILP,3,60,179.0,0,0.08469399999999982,0.05230800000000002,True,True
9,3ag,3,60,151.0,0,0.0023970000000002045,0.0023991249999997244,True,True
9,ILP,3,60,148.0,0,0.05921500000000002,0.046397542000000236,True,True
0,3ag,3,70,198.0,0,0.0025700000000004053,0.0025744580000002237,True,True
0,ILP,3,70,194.0,0,0.07600600000000046,0.061948582999999946,True,True
1,3ag,3,70,186.0,0,0.002753999999999479,0.0029399579999997982,True,True
1,ILP,3,70,183.0,0,0.04349500000000006,0.03996929200000032,True,True
2,3ag,3,70,199.0,0,0.003301999999999694,0.003374999999999684,True,True
2,ILP,3,70,199.0,0,0.12532600000000027,0.06308783299999998,True,True
3,3ag,3,70,187.0,0,0.0027780000000001692,0.0027805000000000746,True,True
3,ILP,3,70,184.0,0,0.06867499999999982,0.0508034580000003,True,True
4,3ag,3,70,221.0,0,0.0032060000000004862,0.0032717500000001287,True,True
4,ILP,3,70,214.0,0,0.08251400000000064,0.053965083000000025,True,True
5,3ag,3,70,182.0,0,0.002862999999999616,0.002880874999999783,True,True
5,ILP,3,70,181.0,0,0.1368659999999995,0.06750495899999986,True,True
6,3ag,3,70,192.0,0,0.002671000000000312,0.0027124999999998956,True,True
6,ILP,3,70,191.0,0,0.06617099999999976,0.04909033400000018,True,True
7,3ag,3,70,190.0,0,0.002400000000000624,0.0024009999999998755,True,True
7,ILP,3,70,187.0,0,0.12275299999999945,0.06121745899999986,True,True
8,3ag,3,70,205.0,0,0.0026640000000002217,0.0026657500000002443,True,True
8,ILP,3,70,203.0,0,0.12275100000000005,0.06363025000000011,True,True
9,3ag,3,70,180.0,0,0.002233999999999625,0.0022357079999997254,True,True
9,ILP,3,70,180.0,0,0.04433699999999963,0.04084891600000029,True,True
0,3ag,3,80,227.0,0,0.0028889999999996974,0.002889917000000075,True,True
0,ILP,3,80,222.0,0,0.07394400000000001,0.05547104200000019,True,True
