seed,model,N,M,USW,EF violations,CPU time,elapsed time,EF1,fPO
8,ILP,10,30,47.0,2,0.36453299999999444,0.27274437500000204,True,True
9,ILP,10,30,46.0,2,0.6086099999999988,0.3296468339999947,True,True
0,ILP,10,40,56.0,0,0.9003699999999952,0.43955687500000096,True,True
1,ILP,10,40,48.0,0,4.983621999999997,1.6134178329999997,True,True
2,ILP,10,40,55.0,0,1.3828420000000108,0.5748118750000017,True,True
3,ILP,10,40,52.0,0,0.23052899999999,0.23063274999999805,True,True
4,ILP,10,40,54.0,0,0.8712249999999813,0.4241602499999999,True,True
5,ILP,10,40,55.0,0,0.5209349999999802,0.38886154099999715,True,True
6,ILP,10,40,57.0,0,0.5264170000000092,0.38364425000000324,True,True
7,ILP,10,40,53.0,0,0.42242400000000657,0.31227562500000516,True,True
8,ILP,10,40,61.0,1,0.46430599999999345,0.351220957999999,True,True
9,ILP,10,40,62.0,0,1.1306220000000167,0.5136148750000018,True,True
0,ILP,10,50,71.0,0,0.4998769999999979,0.4046226250000018,True,True
1,ILP,10,50,58.0,0,0.6509919999999738,0.41028200000000936,True,True
2,ILP,10,50,66.0,0,0.6117769999999894,0.41346570800000393,True,True
3,ILP,10,50,65.0,0,0.5781950000000222,0.431241667000009,True,True
4,ILP,10,50,66.0,0,1.909669000000008,0.7330248749999981,True,True
5,ILP,10,50,68.0,0,0.5266849999999863,0.386119082999997,True,True
6,ILP,10,50,70.0,0,0.8526070000000061,0.47821995799999684,True,True
7,ILP,10,50,69.0,0,0.5092389999999796,0.39772083300000816,True,True
8,ILP,10,50,73.0,0,0.6141509999999926,0.4548322079999991,True,True
9,ILP,10,50,78.0,0,0.5378849999999886,0.41525333299999545,True,True
0,ILP,10,60,87.0,0,0.9524530000000198,0.5455553339999994,True,True
1,ILP,10,60,69.0,0,1.1927320000000066,0.6212143329999975,True,True
2,ILP,10,60,79.0,0,1.1428270000000111,0.6097420830000004,True,True
3,ILP,10,60,81.0,0,0.5886580000000095,0.46187579200000073,True,True
4,ILP,10,60,80.0,0,0.8170300000000168,0.5181347909999943,True,True
5,ILP,10,60,84.0,0,3.968277999999998,1.3062273329999954,True,True
6,ILP,10,60,85.0,0,1.0159550000000195,0.5896127919999969,True,True
7,ILP,10,60,86.0,0,0.7231859999999983,0.48190545799999995,True,True
8,ILP,10,60,86.0,0,0.8315020000000004,0.5416398329999907,True,True
9,ILP,10,60,92.0,0,1.0204339999999945,0.6755047919999981,True,True
0,ILP,10,70,101.0,0,1.314471999999995,0.804412291999995,True,True
1,ILP,10,70,84.0,0,4.3508290000000045,1.4662536249999931,True,True
2,ILP,10,70,92.0,0,0.6804260000000113,0.5267422919999944,True,True
3,ILP,10,70,97.0,0,0.6177229999999838,0.4997645420000083,True,True
4,ILP,10,70,93.0,0,1.3332900000000052,0.7461229589999903,True,True
5,ILP,10,70,96.0,0,0.7935640000000035,0.59209066599999,True,True
6,ILP,10,70,97.0,0,1.1462290000000053,0.6871709999999922,True,True
7,ILP,10,70,96.0,0,0.7611259999999902,0.5336075410000092,True,True
8,ILP,10,70,96.0,0,0.740241999999995,0.5414622080000129,True,True
9,ILP,10,70,106.0,0,0.9365810000000181,0.5954922500000066,True,True
0,ILP,10,80,115.0,0,2.0099580000000117,0.950835749999996,True,True
1,ILP,10,80,99.0,0,1.5395839999999907,0.8357488340000003,True,True
2,ILP,10,80,104.0,0,0.9214450000000056,0.6820895419999999,True,True
3,ILP,10,80,108.0,0,1.0166579999999783,0.7193312499999962,True,True
4,ILP,10,80,108.0,0,1.0270150000000058,0.7584284999999937,True,True
5,ILP,10,80,109.0,0,1.2379439999999988,0.886940249999995,True,True
6,ILP,10,80,110.0,0,1.1197760000000017,0.727287000000004,True,True
7,ILP,10,80,109.0,0,0.9794390000000135,0.6806144159999974,True,True
8,ILP,10,80,110.0,0,1.2904330000000073,0.755321292000005,True,True
9,ILP,10,80,119.0,0,0.8439360000000136,0.6073363330000063,True,True
0,ILP,10,90,131.0,0,1.3622450000000015,0.8245986670000036,True,True
1,ILP,10,90,115.0,0,1.076047999999986,0.8049555829999946,True,True
2,ILP,10,90,119.0,0,0.8888400000000161,0.6832462079999999,True,True
3,ILP,10,90,122.0,0,0.8183769999999981,0.6473310829999974,True,True
4,ILP,10,90,121.0,0,1.1101510000000019,0.8296487499999898,True,True
5,ILP,10,90,122.0,0,0.9799030000000073,0.6993400000000065,True,True
6,ILP,10,90,127.0,0,1.5731189999999913,0.8969144160000013,True,True
7,ILP,10,90,123.0,0,2.219982000000016,1.0172187080000015,True,True
8,ILP,10,90,126.0,0,1.0779170000000136,0.8251518330000067,True,True
9,ILP,10,90,131.0,0,0.9596839999999816,0.6882627500000069,True,True
0,ILP,10,100,141.0,0,1.4487299999999834,0.8776189170000066,True,True
1,ILP,10,100,133.0,0,2.128884999999997,1.1161340000000024,True,True
2,ILP,10,100,132.0,0,1.40827299999998,0.8888340000000028,True,True
3,ILP,10,100,134.0,0,1.2783909999999992,0.9451701250000042,True,True
4,ILP,10,100,138.0,0,1.7341160000000002,1.2419856670000087,True,True
5,ILP,10,100,135.0,0,1.3207199999999943,0.8912394999999975,True,True
6,ILP,10,100,144.0,0,1.4135299999999802,1.014893458000003,True,True
7,ILP,10,100,135.0,0,1.1320559999999773,0.8749313339999958,True,True
8,ILP,10,100,137.0,0,1.2207759999999723,0.995552332999992,True,True
9,ILP,10,100,145.0,0,1.0597679999999912,0.815896500000008,True,True
0,ILP,10,150,213.0,0,2.8135959999999898,1.802509624999999,True,True
1,ILP,10,150,202.0,0,2.404592000000008,1.5035941670000028,True,True
2,ILP,10,150,213.0,0,2.520346999999987,1.6100549580000063,True,True
3,ILP,10,150,201.0,0,2.2861599999999953,1.4932803749999977,True,True
4,ILP,10,150,204.0,0,2.967230999999998,1.5655067499999973,True,True
5,ILP,10,150,213.0,0,2.4690889999999968,1.5567905420000017,True,True
6,ILP,10,150,220.0,0,2.0980039999999747,1.3228340830000036,True,True
7,ILP,10,150,205.0,0,1.8890370000000019,1.2264080830000097,True,True
8,ILP,10,150,206.0,0,2.341005999999993,1.3650857920000021,True,True
9,ILP,10,150,217.0,0,3.162620999999973,1.7001007500000043,True,True
0,ILP,10,200,284.0,0,2.046566999999982,1.4392017079999988,True,True
1,ILP,10,200,267.0,0,3.445008999999999,2.117836459000003,True,True
2,ILP,10,200,285.0,0,4.000569999999982,2.520093542000012,True,True
3,ILP,10,200,267.0,0,3.892381999999998,2.3646696250000048,True,True
4,ILP,10,200,271.0,0,3.791404,2.3444237500000042,True,True
5,ILP,10,200,287.0,0,4.2276099999999985,2.172073624999996,True,True
6,ILP,10,200,290.0,0,3.2863559999999836,2.0476878750000083,True,True
7,ILP,10,200,278.0,0,2.4169479999999908,1.5591013340000188,True,True
8,ILP,10,200,280.0,0,3.696419999999989,2.0392975409999963,True,True
9,ILP,10,200,285.0,0,4.075160000000039,2.2731767500000046,True,True
0,ILP,10,250,354.0,0,6.085187000000019,3.4538157920000003,True,True
1,ILP,10,250,332.0,0,3.60858300000001,2.240965625000001,True,True
2,ILP,10,250,356.0,0,3.9489790000000085,2.514479707999982,True,True
3,ILP,10,250,339.0,0,5.3766390000000115,3.109908125000004,True,True
4,ILP,10,250,344.0,0,5.526367999999991,3.190606291999984,True,True
5,ILP,10,250,352.0,0,5.921175000000005,3.501746416000003,True,True
6,ILP,10,250,361.0,0,4.501427000000035,2.901528208000002,True,True
7,ILP,10,250,356.0,0,5.619328999999993,3.1653177910000068,True,True
8,ILP,10,250,350.0,0,4.534948999999983,2.6121877079999933,True,True
9,ILP,10,250,358.0,0,5.697883000000047,3.2877318749999915,True,True
0,ILP,10,300,427.0,0,6.1096299999999815,3.5113027499999987,True,True
1,ILP,10,300,407.0,0,6.566658000000018,4.0698245420000205,True,True
2,ILP,10,300,426.0,0,6.81096500000001,4.155360583000004,True,True
3,ILP,10,300,404.0,0,5.367322999999999,3.2834369170000173,True,True
4,ILP,10,300,413.0,0,6.326184000000012,3.4441338750000057,True,True
5,ILP,10,300,433.0,0,5.945502999999974,3.8114589159999923,True,True
6,ILP,10,300,432.0,0,8.284410000000037,4.684222833999996,True,True
7,ILP,10,300,420.0,0,7.4546869999999785,4.316198875000026,True,True
8,ILP,10,300,420.0,0,6.792482000000007,4.207468333999998,True,True
9,ILP,10,300,430.0,0,5.244160999999963,2.9776911249999785,True,True
0,ILP,10,350,504.0,0,7.95646099999999,3.5028582909999955,True,True
1,ILP,10,350,483.0,0,10.972770000000025,4.283786082999995,True,True
2,ILP,10,350,487.0,0,5.513847999999996,3.036152582999989,True,True
3,ILP,10,350,471.0,0,5.344959000000017,2.917414750000006,True,True
4,ILP,10,350,478.0,0,7.384640000000047,3.3681052500000135,True,True
5,ILP,10,350,498.0,0,5.8405120000000466,3.140288374999983,True,True
6,ILP,10,350,503.0,0,13.779493000000002,4.890491042000008,True,True
7,ILP,10,350,496.0,0,7.336121000000048,3.347627375000002,True,True
8,ILP,10,350,481.0,0,6.076420999999982,3.123210666999995,True,True
9,ILP,10,350,503.0,0,8.136524000000009,3.5857534999999814,True,True
0,ILP,10,400,573.0,0,8.894857000000002,4.048997500000013,True,True
1,ILP,10,400,551.0,0,8.427393999999993,3.789563500000014,True,True
2,ILP,10,400,553.0,0,9.310092999999995,4.217774583999983,True,True
3,ILP,10,400,542.0,0,6.769073999999989,3.5585194170000136,True,True
4,ILP,10,400,553.0,0,7.251948000000027,3.2533520829999816,True,True
5,ILP,10,400,570.0,0,7.389989000000014,3.9411011669999994,True,True
6,ILP,10,400,563.0,0,9.463139999999953,4.22258820899998,True,True
7,ILP,10,400,566.0,0,18.539549999999963,7.062664041999994,True,True
8,ILP,10,400,556.0,0,6.106379000000061,3.1185193750000053,True,True
9,ILP,10,400,567.0,0,8.332413999999972,3.749638415999982,True,True
0,ILP,15,1,1.0,14,0.01843199999996159,0.019693667000012738,True,True
1,ILP,15,1,1.0,14,0.014645999999970627,0.014691416999994544,True,True
2,ILP,15,1,2.0,14,0.014066000000070744,0.01407429199997523,True,True
3,ILP,15,1,1.0,14,0.013169000000061715,0.013211540999975568,True,True
4,ILP,15,1,2.0,14,0.013924999999971988,0.013939957999980379,True,True
5,ILP,15,1,1.0,14,0.016445999999973537,0.016719416999990244,True,True
6,ILP,15,1,1.0,14,0.014236999999980071,0.014304374999994707,True,True
7,ILP,15,1,1.0,14,0.016345000000001164,0.01681979200003525,True,True
8,ILP,15,1,1.0,14,0.01700400000004265,0.01799329199997146,True,True
9,ILP,15,1,1.0,14,0.014545999999995729,0.014593415999968329,True,True
0,ILP,15,2,2.0,26,0.03434500000003027,0.034395500000016455,True,True
1,ILP,15,2,2.0,26,0.029846000000020467,0.029895624999994652,True,True
2,ILP,15,2,3.0,26,0.031205999999997402,0.031297875000007025,True,True
3,ILP,15,2,2.0,26,0.030746000000021922,0.030761999999981526,True,True
4,ILP,15,2,3.0,26,0.03100199999994402,0.031040542000027926,True,True
5,ILP,15,2,2.0,26,0.03442800000004809,0.03446012500000961,True,True
6,ILP,15,2,2.0,26,0.032046999999920445,0.03206179199997905,True,True
7,ILP,15,2,2.0,26,0.033473999999955595,0.033514791000015975,True,True
8,ILP,15,2,2.0,26,0.031425000000012915,0.03145508299996891,True,True
9,ILP,15,2,2.0,26,0.03019500000004882,0.030277124999997795,True,True
0,ILP,15,3,3.0,36,0.06959599999993316,0.06962129100003267,True,True
1,ILP,15,3,3.0,36,0.0695939999999382,0.06962562500001468,True,True
2,ILP,15,3,4.0,36,0.06512799999995877,0.06519329200000357,True,True
3,ILP,15,3,3.0,36,0.07090200000004643,0.06767600000000584,True,True
4,ILP,15,3,4.0,36,0.08836300000007213,0.08843170800003008,True,True
5,ILP,15,3,4.0,36,0.06715399999995952,0.06765395799999396,True,True
6,ILP,15,3,3.0,36,0.06464499999992768,0.0647307079999564,True,True
7,ILP,15,3,3.0,36,0.06396799999993164,0.06404050000003281,True,True
8,ILP,15,3,5.0,37,0.06607599999995273,0.06611950000001343,True,True
9,ILP,15,3,3.0,36,0.0691150000000107,0.06918379100000038,True,True
0,ILP,15,4,4.0,44,0.06414300000005824,0.06415670800004136,True,True
1,ILP,15,4,4.0,44,0.06127500000002328,0.06130645899997944,True,True
2,ILP,15,4,6.0,44,0.0625440000000026,0.0625730419999968,True,True
3,ILP,15,4,4.0,44,0.06029000000000906,0.0603333749999706,True,True
4,ILP,15,4,5.0,44,0.07065799999998035,0.07081249999998818,True,True
5,ILP,15,4,5.0,44,0.0659530000000359,0.06630537499995626,True,True
6,ILP,15,4,4.0,44,0.061726999999905274,0.06187408300002062,True,True
7,ILP,15,4,4.0,44,0.060007000000041444,0.06006825000002891,True,True
8,ILP,15,4,6.0,46,0.06158699999991768,0.06165300000003526,True,True
9,ILP,15,4,4.0,44,0.06484400000010737,0.06497062500000084,True,True
0,ILP,15,5,5.0,50,0.07566399999996065,0.07621212499998364,True,True
1,ILP,15,5,5.0,50,0.0738730000000487,0.07392887500003553,True,True
2,ILP,15,5,7.0,50,0.07560499999999593,0.07566416700001355,True,True
3,ILP,15,5,5.0,50,0.07701499999996031,0.07706020799997759,True,True
4,ILP,15,5,6.0,50,0.07356100000004062,0.0736377089999678,True,True
5,ILP,15,5,6.0,50,0.07705699999996796,0.07713066599995955,True,True
6,ILP,15,5,6.0,50,0.07274300000005951,0.07276633300000412,True,True
7,ILP,15,5,5.0,50,0.07525299999997515,0.07533179099999643,True,True
8,ILP,15,5,7.0,52,0.07120599999996102,0.07130170799996449,True,True
9,ILP,15,5,5.0,50,0.0734220000000505,0.07348412499999313,True,True
0,ILP,15,6,6.0,54,0.08649500000001353,0.08651570800003583,True,True
1,ILP,15,6,6.0,54,0.1160979999999654,0.0950939169999856,True,True
2,ILP,15,6,8.0,54,0.12025200000005043,0.0990264579999689,True,True
3,ILP,15,6,6.0,54,0.0865720000000465,0.08668204200000673,True,True
4,ILP,15,6,7.0,54,0.09101199999997789,0.09107012499998746,True,True
5,ILP,15,6,7.0,55,0.09581900000000587,0.09634216599999945,True,True
6,ILP,15,6,7.0,55,0.08554599999990842,0.0855882500000007,True,True
7,ILP,15,6,7.0,55,0.09172000000000935,0.09189604199997348,True,True
8,ILP,15,6,8.0,56,0.0966520000000628,0.09731854200003909,True,True
9,ILP,15,6,6.0,54,0.09315400000002683,0.09330883399996992,True,True
0,ILP,15,7,7.0,56,0.1059179999999742,0.10606804200000397,True,True
1,ILP,15,7,7.0,56,0.14101799999991727,0.12066437499998983,True,True
2,ILP,15,7,9.0,56,0.1471319999999423,0.12344962499997791,True,True
3,ILP,15,7,7.0,56,0.10891300000002957,0.10898787500002527,True,True
4,ILP,15,7,8.0,56,0.10934399999996458,0.1093911670000125,True,True
5,ILP,15,7,8.0,56,0.11087899999995443,0.11093499999998357,True,True
6,ILP,15,7,10.0,58,0.11945300000002135,0.11954308299999639,True,True
7,ILP,15,7,8.0,57,0.11198099999990063,0.11201858300000822,True,True
8,ILP,15,7,9.0,58,0.11066500000003998,0.11071712500000785,True,True
9,ILP,15,7,7.0,56,0.10986700000000837,0.10990783300002249,True,True
0,ILP,15,8,8.0,56,0.12401499999998578,0.12406291600001396,True,True
1,ILP,15,8,8.0,56,0.11938500000007934,0.11949987499997405,True,True
2,ILP,15,8,11.0,56,0.2124229999999443,0.15261083399997233,True,True
3,ILP,15,8,8.0,56,0.12951299999997445,0.12981050000001915,True,True
4,ILP,15,8,10.0,57,0.1326609999999846,0.13270299999999224,True,True
5,ILP,15,8,9.0,56,0.18344200000001365,0.15332508400001643,True,True
6,ILP,15,8,11.0,59,0.13554099999998925,0.1355737920000024,True,True
7,ILP,15,8,12.0,59,0.4440940000000637,0.21819379199996547,True,True
8,ILP,15,8,10.0,58,0.12633800000003248,0.12638529200000903,True,True
9,ILP,15,8,9.0,58,0.20575799999994615,0.15393199999999752,True,True
0,ILP,15,9,9.0,54,0.1448249999999689,0.14487850000000435,True,True
1,ILP,15,9,9.0,54,0.20303200000000743,0.16143812499996102,True,True
2,ILP,15,9,12.0,54,0.3321129999999357,0.20283124999997426,True,True
3,ILP,15,9,9.0,54,0.14611500000000888,0.14614091600003576,True,True
4,ILP,15,9,11.0,55,0.14620800000000145,0.1462764169999673,True,True
5,ILP,15,9,10.0,55,0.1662380000000212,0.15208012499999768,True,True
6,ILP,15,9,12.0,57,0.22803299999998217,0.19318291700000145,True,True
7,ILP,15,9,13.0,58,0.5332809999999881,0.2559863750000204,True,True
8,ILP,15,9,11.0,55,0.16277800000000298,0.1639439589999938,True,True
9,ILP,15,9,10.0,54,0.25244199999997363,0.18559979199994814,True,True
0,ILP,15,10,10.0,50,0.15676799999994273,0.15692958300002147,True,True
1,ILP,15,10,11.0,51,0.19864499999994223,0.17290687499996693,True,True
2,ILP,15,10,15.0,51,0.566923000000088,0.2799751250000213,True,True
3,ILP,15,10,10.0,50,0.26868100000001505,0.20597624999999198,True,True
4,ILP,15,10,12.0,51,0.22417699999994056,0.18768258300002572,True,True
5,ILP,15,10,11.0,50,0.24077600000009625,0.19576695799997879,True,True
6,ILP,15,10,13.0,55,0.26083600000004026,0.22147208299998056,True,True
7,ILP,15,10,14.0,55,0.5941700000000765,0.2929497499999911,True,True
8,ILP,15,10,12.0,52,0.18393200000002707,0.18399262500003033,True,True
9,ILP,15,10,12.0,50,0.8439389999999776,0.3314506250000022,True,True
0,ILP,15,20,24.0,8,0.6000419999999167,0.4583131669999716,True,True
1,ILP,15,20,22.0,7,0.8301940000000059,0.49130091600000014,True,True
2,ILP,15,20,27.0,9,0.9694539999999279,0.5356678750000015,True,True
3,ILP,15,20,23.0,7,1.5627399999999625,0.6553322089999938,True,True
4,ILP,15,20,24.0,7,1.019702000000052,0.5491297089999989,True,True
5,ILP,15,20,22.0,9,0.7662249999999631,0.4722035419999884,True,True
6,ILP,15,20,23.0,7,0.605686999999989,0.4024087500000064,True,True
7,ILP,15,20,25.0,15,0.5683219999999665,0.4422367500000064,True,True
8,ILP,15,20,26.0,7,0.9212109999999711,0.5184349169999791,True,True
9,ILP,15,20,24.0,9,0.5009059999999863,0.42761379099999886,True,True
0,ILP,15,30,37.0,2,8.707544999999982,2.6093156659999863,True,True
1,ILP,15,30,34.0,4,1.8603630000000067,0.9186760410000261,True,True
2,ILP,15,30,37.0,2,1.4464789999999539,0.8791756670000268,True,True
3,ILP,15,30,36.0,1,11.04526199999998,3.2036085419999836,True,True
4,ILP,15,30,36.0,0,2.1765060000000176,1.2512361670000018,True,True
5,ILP,15,30,34.0,1,1.267376000000013,0.7370169580000265,True,True
6,ILP,15,30,36.0,0,1.119683000000009,0.6796044579999716,True,True
7,ILP,15,30,40.0,1,5.807724000000007,1.9924521670000104,True,True
8,ILP,15,30,39.0,3,1.295769000000064,0.9413920829999824,True,True
9,ILP,15,30,39.0,2,1.354159999999979,0.7546228339999743,True,True
0,ILP,15,40,48.0,2,3.9283379999999397,1.7901182919999883,True,True
1,ILP,15,40,43.0,3,1.5452189999999746,0.992015374999994,True,True
2,ILP,15,40,47.0,1,1.474696999999992,1.061570415999995,True,True
3,ILP,15,40,48.0,1,32.98159499999997,9.003799750000042,True,True
4,ILP,15,40,49.0,2,2.9456219999999576,1.7040195829999902,True,True
5,ILP,15,40,46.0,0,2.4845550000000003,1.3598033750000127,True,True
6,ILP,15,40,46.0,0,1.4257300000000441,0.8994908750000263,True,True
7,ILP,15,40,51.0,4,3.0180410000000393,1.3118273750000071,True,True
8,ILP,15,40,51.0,0,1.7317069999999148,1.2261850000000436,True,True
9,ILP,15,40,51.0,2,1.1716179999999667,0.9310019170000032,True,True
0,ILP,15,50,59.0,1,2.2439770000000863,1.5572606659999906,True,True
1,ILP,15,50,56.0,0,2.246383000000037,1.3343574579999995,True,True
2,ILP,15,50,58.0,1,2.2135849999999664,1.2106387080000331,True,True
3,ILP,15,50,61.0,1,3.3956809999999678,2.026524624999979,True,True
4,ILP,15,50,62.0,5,3.3752450000000636,1.8054931660000193,False,True
5,ILP,15,50,56.0,0,3.516036999999983,1.9067729579999764,True,True
6,ILP,15,50,56.0,0,2.3494170000000167,1.6822124999999915,True,True
7,ILP,15,50,61.0,2,3.1080420000000686,1.871149459000037,True,True
8,ILP,15,50,61.0,3,2.307508999999982,1.41280145799999,True,True
9,ILP,15,50,62.0,0,1.9067850000000135,1.4617687080000223,True,True
0,ILP,15,60,72.0,0,3.3166380000000117,1.9283194999999864,True,True
1,ILP,15,60,68.0,0,6.109810999999922,2.624722625000004,True,True
2,ILP,15,60,70.0,0,3.5542540000000145,1.827447750000033,True,True
3,ILP,15,60,73.0,0,3.9493660000000546,2.1550190840000027,True,True
4,ILP,15,60,72.0,0,3.399972000000048,1.6986759170000028,True,True
5,ILP,15,60,68.0,0,4.417390999999952,2.240274582999973,True,True
6,ILP,15,60,67.0,0,3.0092630000000327,1.7826757500000099,True,True
7,ILP,15,60,73.0,0,3.882773000000043,1.84785208400001,True,True
8,ILP,15,60,75.0,0,11.158952999999997,4.159017167000002,True,True
9,ILP,15,60,73.0,0,3.198935000000006,1.9487167089999957,True,True
0,ILP,15,70,83.0,0,4.570544999999925,2.6034757919999834,True,True
1,ILP,15,70,82.0,0,8.201899000000026,4.027756458999988,True,True
2,ILP,15,70,80.0,0,3.6400610000000597,2.1615899999999897,True,True
3,ILP,15,70,84.0,0,5.037553000000003,2.893756541000016,True,True
4,ILP,15,70,84.0,0,4.836508999999978,2.3481347499999856,True,True
5,ILP,15,70,82.0,0,4.527308999999946,2.4638087499999983,True,True
6,ILP,15,70,82.0,0,4.428147999999965,2.3984970000000203,True,True
7,ILP,15,70,85.0,0,4.288821999999982,2.3591393750000407,True,True
8,ILP,15,70,85.0,0,12.4823090000001,4.171507124999948,True,True
9,ILP,15,70,84.0,0,3.8617870000000494,2.2055075420000207,True,True
0,ILP,15,80,96.0,0,5.033998999999994,2.797065540999995,True,True
1,ILP,15,80,93.0,2,5.758342999999968,2.7518075419999946,True,True
2,ILP,15,80,94.0,0,7.130356000000006,3.8598952500000223,True,True
3,ILP,15,80,97.0,0,3.403844000000049,1.9897917079999843,True,True
4,ILP,15,80,94.0,0,4.507217999999966,2.2315886670000395,True,True
5,ILP,15,80,96.0,0,4.219005000000038,2.4274620410000125,True,True
6,ILP,15,80,93.0,0,6.290345000000002,3.307302375000006,True,True
7,ILP,15,80,97.0,0,5.496164000000022,3.116982082999982,True,True
8,ILP,15,80,97.0,0,5.5033469999999625,3.011399457999971,True,True
9,ILP,15,80,96.0,0,4.213191999999935,2.459891667000022,True,True
0,ILP,15,90,106.0,0,6.55161099999998,3.616670584000019,True,True
1,ILP,15,90,105.0,0,9.841416999999979,3.7892341249999504,True,True
2,ILP,15,90,108.0,0,5.8219890000000305,3.4147547919999965,True,True
3,ILP,15,90,108.0,0,5.724397000000067,3.2419525419999786,True,True
4,ILP,15,90,105.0,0,6.473109000000022,3.2209137500000224,True,True
5,ILP,15,90,106.0,0,4.17317700000001,2.43721608300001,True,True
6,ILP,15,90,107.0,0,6.939883000000009,3.61076433300002,True,True
7,ILP,15,90,107.0,0,7.017230999999924,3.462011582999992,True,True
8,ILP,15,90,109.0,0,5.199551000000042,2.851498917000015,True,True
9,ILP,15,90,108.0,0,4.594934999999964,2.6899994579999884,True,True
0,ILP,15,100,121.0,0,5.83210500000007,3.2204880830000207,True,True
1,ILP,15,100,117.0,0,6.440445999999952,3.619569833000014,True,True
2,ILP,15,100,121.0,0,8.561464,4.451803041000005,True,True
3,ILP,15,100,119.0,0,6.61177900000007,3.544499583000004,True,True
4,ILP,15,100,117.0,0,5.421367000000032,2.8813880829999903,True,True
5,ILP,15,100,121.0,0,7.789807999999994,3.902507249999985,True,True
6,ILP,15,100,120.0,0,5.991260999999895,3.0312246669999467,True,True
7,ILP,15,100,119.0,0,6.1955299999999625,3.3493901660000347,True,True
8,ILP,15,100,121.0,0,5.4713950000000295,3.242438290999985,True,True
9,ILP,15,100,118.0,0,5.957192000000077,3.3227366660000257,True,True
0,ILP,15,150,181.0,0,6.485964999999965,3.7010305419999554,True,True
1,ILP,15,150,173.0,0,16.43134500000008,6.505394207999984,True,True
2,ILP,15,150,179.0,0,9.061368000000016,4.108290208000028,True,True
3,ILP,15,150,175.0,0,17.977761999999984,6.2712777499999675,True,True
4,ILP,15,150,180.0,0,10.996948999999972,4.648663499999998,True,True
5,ILP,15,150,178.0,0,5.882957000000033,3.1563329159999967,True,True
6,ILP,15,150,179.0,0,11.040971999999783,4.440842957999962,True,True
7,ILP,15,150,181.0,0,9.722472999999809,4.535000292000063,True,True
8,ILP,15,150,181.0,0,9.351319999999987,4.296740416000034,True,True
9,ILP,15,150,178.0,0,13.307630000000017,5.94147662499995,True,True
0,ILP,15,200,240.0,0,10.630112000000054,4.100510792000023,True,True
1,ILP,15,200,232.0,0,16.076485000000048,6.502479791000042,True,True
2,ILP,15,200,238.0,0,15.379887999999937,6.0325631249999105,True,True
3,ILP,15,200,232.0,0,15.487841000000117,6.003489124999987,True,True
4,ILP,15,200,242.0,0,16.41907500000002,6.065659000000096,True,True
5,ILP,15,200,241.0,0,31.01054799999997,11.505203583000025,True,True
6,ILP,15,200,240.0,0,19.587348999999904,6.749137292,True,True
7,ILP,15,200,243.0,0,15.220884999999953,5.345901124999955,True,True
8,ILP,15,200,244.0,0,14.880783000000065,5.380918749999978,True,True
9,ILP,15,200,235.0,0,16.55715199999986,6.135277583000061,True,True
0,ILP,15,250,305.0,0,20.10511900000006,7.746268458000031,True,True
1,ILP,15,250,293.0,0,19.546804000000066,7.550450208000029,True,True
2,ILP,15,250,289.0,0,19.819880999999896,7.383665749999977,True,True
3,ILP,15,250,288.0,0,19.764045000000124,7.595012583000084,True,True
4,ILP,15,250,300.0,0,15.09624800000006,5.962221083000031,True,True
5,ILP,15,250,304.0,0,18.160598000000164,6.683967125000095,True,True
6,ILP,15,250,296.0,0,28.54583700000012,9.411092708999945,True,True
7,ILP,15,250,303.0,0,19.769952999999987,7.2544412499999,True,True
8,ILP,15,250,302.0,0,16.48921500000006,6.261023916999989,True,True
9,ILP,15,250,295.0,0,18.82264699999996,6.968519042000025,True,True
0,ILP,15,300,360.0,0,22.586332999999968,7.149154332999956,True,True
1,ILP,15,300,360.0,0,26.12748099999999,7.998632415999964,True,True
2,ILP,15,300,351.0,0,42.024674000000005,10.386658375000025,True,True
3,ILP,15,300,348.0,0,24.412534999999934,7.539211417000047,True,True
4,ILP,15,300,366.0,0,27.545231000000058,8.803761207999969,True,True
5,ILP,15,300,362.0,0,27.361261000000013,9.168518208000023,True,True
